Tempo,Referencia_Temperatura,Saida_Temperatura,Sinal_Controle_Temperatura,Erro_Temperatura
6300,36,35.9563527726774,12.5347864705945,0.0436472273225661
6318,36,35.9881251012767,12.4250984624058,0.0118748987233488
6336,36,36.0138072962872,12.3323607798258,-0.013807296287176
6354,36,36.0308636992632,12.2702687921397,-0.0308636992631506
6372,36,36.0375735626745,12.2456011930892,-0.0375735626744884
6390,36,36.0338774178449,12.2467344242187,-0.0338774178449128
6408,36,36.0215847703574,12.2837146326794,-0.0215847703574212
6426,36,36.0037543000778,12.3471879629367,-0.00375430007782995
6444,36,35.9840121607114,12.4191845196856,0.015987839288556
6462,36,35.9648798391636,12.4893774169287,0.0351201608363709
6480,36,35.9496221256523,12.5459977636093,0.0503778743476815
6498,36,35.9406270539066,12.5801638405669,0.0593729460934327
6516,36,35.9385775198537,12.6031625662427,0.0614224801463266
6534,36,35.9431346105126,12.6073000828532,0.0568653894873634
6552,36,35.9528825703934,12.5889246190635,0.0471174296066366
6570,36,35.9656100916597,12.5550868680473,0.0343899083402732
6588,36,35.9801246599835,12.5094632385662,0.0198753400165259
6606,36,35.9946528586819,12.4584264494703,0.00534714131805458
6624,36,36.0071180035469,12.4128507963041,-0.00711800354694248
6642,36,36.0161118710572,12.3798583470449,-0.0161118710572055
6660,36,36.0206308474318,12.3632103570574,-0.0206308474318107
6678,36,36.0202828925242,12.3570073565661,-0.0202828925242144
6696,36,36.0156775300556,12.368179602107,-0.0156775300556475
6714,36,36.0080864643471,12.3930730146219,-0.0080864643471088
6732,36,35.9991075421884,12.4260286879509,0.000892457811644931
6750,36,35.9897873871309,12.4604085013064,0.0102126128691324
6768,36,35.9817184785115,12.4903946237891,0.0182815214884897
6786,36,35.9761558800443,12.5113392764645,0.0238441199556902
6804,36,35.9737978857435,12.521479195223,0.0262021142565345
6822,36,35.9747076116191,12.527451458991,0.0252923883808904
6840,36,35.9784006169051,12.5218112896041,0.0215993830948875
6858,36,35.9839696284337,12.5072384552541,0.0160303715663233
6876,36,35.9903578333271,12.4873111209836,0.00964216667286166
6894,36,35.9971172705305,12.46352899263,0.00288272946946222
6912,36,36.0031933433793,12.4411778976955,-0.00319334337929433
6930,36,36.0077632317107,12.4243431663976,-0.0077632317107188
6948,36,36.0103589855886,12.4147627507146,-0.0103589855886028
6966,36,36.0106778500502,12.4108159919143,-0.0106778500501932
6984,36,36.0088993937324,12.4140949882118,-0.00889939373235649
7002,36,36.0055836536698,12.4242592452634,-0.00558365366978819
7020,36,36.0014462982914,12.4389717658371,-0.00144629829143383
7038,36,35.9970462445364,12.4552421207865,0.00295375546362919
7056,36,35.9930562040243,12.4700868723714,0.00694379597574368
7074,36,35.990105380958,12.4811709724759,0.00989461904195821
7092,36,35.9885954237726,12.4869772242113,0.0114045762273847
7110,36,35.9886401143596,12.4910104480508,0.0113598856403669
7128,36,35.9900719263658,12.489389967113,0.00992807363416404
7146,36,35.9925081512562,12.4831671349155,0.00749184874378983
7164,36,35.9954330656773,12.4740644340369,0.00456693432271749
7182,36,35.9986481140443,12.4627055470708,0.0013518859557422
7200,36,36.0016376294599,12.4516759941309,-0.00163762945986434
7218,36,36.003975273911,12.4430460763937,-0.00397527391102415
7236,36,36.0054052984257,12.4377622394651,-0.00540529842569271
7254,36,36.005743815706,12.4356381988633,-0.00574381570598348
7272,36,36.0050434565186,12.4363625965529,-0.00504345651858529
7290,36,36.0035504209084,12.4405656560068,-0.00355042090840385
7308,36,36.0015967684674,12.4471898841879,-0.00159676846735124
7326,36,35.9994922982936,12.4549708422609,0.000507701706411012
7344,36,35.9975084987135,12.4623466104618,0.00249150128645681
7362,36,35.9959619657738,12.4681408468958,0.00403803422622673
7380,36,35.9950692918781,12.4715393750174,0.0049307081219041
7398,36,35.9949234924754,12.4734459024271,0.00507650752459199
7416,36,35.995470765461,12.4730971503458,0.00452923453897114
7434,36,35.9965476199534,12.470393897177,0.00345238004661752
7452,36,35.9979182269281,12.4660994519698,0.00208177307187896
7470,36,35.9994296970174,12.4607261279393,0.000570302982637827
7488,36,36.0008715257612,12.4553987355272,-0.000871525761176883
7506,36,36.0020273743226,12.451126836012,-0.00202737432261557
7524,36,36.0027545056013,12.4484383269838,-0.00275450560132384
7542,36,36.002963726945,12.4473420599216,-0.00296372694502622
7560,36,36.0026702637056,12.4474398226891,-0.00267026370557488
7578,36,36.0019833772737,12.4492459037321,-0.00198337727370301
7596,36,36.0010603833623,12.4522656434388,-0.00106038336228664
7614,36,36.0000569976931,12.4559535079122,-5.69976930719918e-05
7632,36,35.9990889402561,12.4595501859974,0.000911059743913256
7650,36,35.9983114147696,12.4624586114376,0.00168858523039006
7668,36,35.9978337348609,12.4642685067511,0.00216626513909546
7686,36,35.9977111912794,12.4651396790049,0.00228880872055726
7704,36,35.9979277286359,12.4651052454843,0.002072271364149
7722,36,35.9984114256825,12.4639040874786,0.00158857431745218
7740,36,35.9990535499616,12.4618798535612,0.000946450038384228
7758,36,35.9997608385175,12.4593531517051,0.000239161482518568
7776,36,36.0004467578762,12.4568169201423,-0.000446757876154891
7794,36,36.0010047615067,12.4547534120965,-0.00100476150667816
7812,36,36.0013606319107,12.4534371412867,-0.00136063191067848
7830,36,36.0014724912418,12.4528923965319,-0.0014724912417563
7848,36,36.0013448008617,12.4528672810689,-0.00134480086165922
7866,36,36.0010268065255,12.4536636168291,-0.00102680652545217
7884,36,36.0005927691705,12.4550495708008,-0.000592769170474128
7902,36,36.0001180922513,12.4567613809992,-0.000118092251277346
7920,36,35.999653718022,12.4584857201896,0.000346281978039542
7938,36,35.9992742144986,12.4599038781509,0.000725785501415999
7956,36,35.999032892849,12.4608158955833,0.000967107150977142
7974,36,35.9989569670873,12.4612169615361,0.00104303291265495
7992,36,35.9990438721243,12.4612491744571,0.000956127875696211
8010,36,35.9992614968798,12.4607173593975,0.000738503120174983
8028,36,35.9995595535956,12.4597778249335,0.000440446404418537
8046,36,35.999887932815,12.4586046696574,0.000112067184964815
8064,36,36.0002106130979,12.4574111223398,-0.000210613097856083
8082,36,36.0004762885867,12.4564283736796,-0.000476288586696683
8100,36,36.0006480609347,12.4557929207791,-0.000648060934686612
8118,36,36.0007063292446,12.4555315966784,-0.00070632924456504
8136,36,36.0006517655324,12.4554923337652,-0.000651765532445836
