Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Sinal_Controle_Temperatura,Sinal_Controle_Umidade,Erro_Temperatura,Erro_Umidade
576,30,55,29.8742819446049,55.2422694328712,4.47532579990108,9.18735921557473,0.125718055395051,-0.242269432871176
594,30,55,29.9095323524042,55.185978858767,4.4116213771564,9.36183268068312,0.0904676475957515,-0.185978858766987
612,30,55,29.9599373560984,55.1485472227519,4.28968291491821,9.4756861085791,0.0400626439015603,-0.148547222751944
630,30,55,30.0176153900912,55.1198389935939,4.1279156836326,9.562983897418,-0.0176153900912439,-0.119838993593916
648,30,55,30.071449725407,55.0890284162434,3.96131891770688,9.66387581263811,-0.0714497254069819,-0.0890284162433659
666,30,55,30.1154203051626,55.0567541411199,3.81022495819483,9.77795449422456,-0.11542030516263,-0.0567541411199031
684,30,55,30.1455499589327,55.0399479997514,3.68848264222721,9.83587824100386,-0.145549958932655,-0.0399479997513836
702,30,55,30.1589115156795,55.0485910939942,3.60850599910689,9.78978094657064,-0.158911515679517,-0.0485910939941903
720,30,55,30.1551405245901,55.0760350530989,3.59284396059076,9.67808671941943,-0.155140524590077,-0.0760350530989129
738,30,55,30.1361139175946,55.1062536477431,3.60906437031618,9.54671281666768,-0.136113917594624,-0.106253647743074
756,30,55,30.1063313840233,55.1286997337362,3.64902535333689,9.42953222879863,-0.106331384023349,-0.128699733736248
774,30,55,30.0719486644226,55.1403589628024,3.70324789723497,9.3403815169675,-0.0719486644226208,-0.140358962802431
792,30,55,30.0400786401867,55.1430564964227,3.75744570332807,9.29472229955453,-0.0400786401867066,-0.143056496422723
810,30,55,30.0139231708196,55.1394090971446,3.8048483131935,9.281283121716,-0.0139231708196341,-0.1394090971446
828,30,55,29.9950677940095,55.1309984913944,3.84465696767078,9.28871079958933,0.00493220599047106,-0.130998491394394
846,30,55,29.9839001981894,55.1203336837025,3.87852182170466,9.30741149112532,0.0160998018105722,-0.120333683702469
864,30,55,29.97929502657,55.1083302195152,3.90030471336514,9.33273863337944,0.0207049734299609,-0.10833021951521
882,30,55,29.9797646152611,55.0949942891263,3.90556928701153,9.36568959688641,0.0202353847388999,-0.0949942891262765
900,30,55,29.9840188258951,55.0812919941939,3.89985795096776,9.40318349436403,0.0159811741049261,-0.0812919941939327
918,30,55,29.9911470332215,55.0692004081688,3.88221671746323,9.43647657136243,0.00885296677847691,-0.0692004081688395
936,30,55,29.999820912789,55.0599425261672,3.85815551153954,9.46085962121004,0.000179087211009232,-0.0599425261672266
954,30,55,30.0083322824516,55.0527455105454,3.83336655126806,9.4784063632335,-0.00833228245158324,-0.0527455105454351
972,30,55,30.0155818086295,55.0469251897364,3.80843070126098,9.49322996240338,-0.015581808629527,-0.0469251897364202
990,30,55,30.0206184685472,55.0430805793585,3.7889719625008,9.50016134174787,-0.0206184685471626,-0.0430805793584881
1008,30,55,30.0230709360655,55.0418564151587,3.77546277530881,9.49697419656676,-0.0230709360655297,-0.0418564151586622
1026,30,55,30.0230518013937,55.042994489009,3.77162894985209,9.4807992677065,-0.0230518013937413,-0.0429944890089615
1044,30,55,30.0206934721749,55.0451680208758,3.77357940595632,9.45986520998831,-0.0206934721749121,-0.045168020875785
1062,30,55,30.0167162218643,55.0461161594199,3.77856187892199,9.44607555223163,-0.0167162218642645,-0.0461161594199311
1080,30,55,30.0119303216011,55.0455068471705,3.78593057091087,9.44028915027622,-0.0119303216011133,-0.045506847170536
1098,30,55,30.007463351882,55.0445471295423,3.79341268563943,9.43450274832082,-0.00746335188200931,-0.0445471295423232
1116,30,55,30.0038925902482,55.0441379097682,3.79937751491157,9.42710829416144,-0.00389259024821342,-0.0441379097682244
1134,30,55,30.0013071145672,55.0430165439525,3.80477822883288,9.42292481888876,-0.00130711456722565,-0.0430165439524828
1152,30,55,29.9997430785189,55.0402484757217,3.80866050608377,9.42610099754882,0.000256921481078365,-0.040248475721711
1170,30,55,29.9991815892258,55.0363230555244,3.81026436938039,9.43502455242868,0.000818410774158451,-0.0363230555243774
1188,30,55,29.9994605740898,55.0324960703244,3.80926128451162,9.44494617163693,0.000539425910204727,-0.0324960703244415
1206,30,55,30.0004014911569,55.0297652241506,3.8071587304882,9.45011156351137,-0.000401491156900136,-0.0297652241505517
1224,30,55,30.0016905947806,55.0282322215123,3.8039568538344,9.45050973193662,-0.00169059478062294,-0.0282322215123401
1242,30,55,30.0030028311794,55.0268163980537,3.798923693883,9.45190366831338,-0.00300283117944389,-0.0268163980536755
1260,30,55,30.0040966804827,55.0248025053108,3.7938905339316,9.45488829747321,-0.00409668048266809,-0.0248025053108378
1278,30,55,30.0049682070354,55.0227544229983,3.78995630774164,9.45787292663303,-0.00496820703542866,-0.0227544229983181
1296,30,55,30.0055975367387,55.0213227099168,3.78602208155169,9.4602631268123,-0.00559753673870134,-0.0213227099168307
1314,30,55,30.005797417488,55.0206138873543,3.7847939255222,9.45946512182477,-0.00579741748804707,-0.0206138873543296
1332,30,55,30.005540581725,55.0205478339275,3.78468556207329,9.45526582170812,-0.00554058172495075,-0.020547833927516
1350,30,55,30.0049373109981,55.0206653187981,3.7853367080657,9.45106652159147,-0.00493731099810901,-0.0206653187980663
1368,30,55,30.0040228436876,55.0203772432023,3.7859878540581,9.44866931832861,-0.0040228436876113,-0.0203772432022902
1386,30,55,30.0031084916201,55.0196738537862,3.7866390000505,9.44787131334108,-0.00310849162007187,-0.0196738537861876
1404,30,55,30.0023592738911,55.019001595709,3.78900243588534,9.44707330835355,-0.00235927389112334,-0.0190015957090282
1422,30,55,30.0018286412941,55.0183435084039,3.79060629918196,9.44627530336601,-0.00182864129412863,-0.0183435084038734
1440,30,55,30.0014701574301,55.0175471669617,3.79221016247857,9.44547729837848,-0.00147015743005596,-0.0175471669616911
1458,30,55,30.0012459021217,55.016522323248,3.79381402577519,9.44727182507207,-0.00124590212171682,-0.01652232324804
1476,30,55,30.0012985448129,55.0153451408878,3.79428537132459,9.44906635176565,-0.00129854481294345,-0.0153451408878169
1494,30,55,30.0015576938042,55.0145108732311,3.79328228645583,9.44926590277588,-0.00155769380419102,-0.0145108732310675
1512,30,55,30.0020004612513,55.0137224772872,3.79227920158706,9.44946545378611,-0.0020004612512956,-0.0137224772871747
